Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,RM7342,NYC STREET SWEEPER,NYC STREET SWEEPER,NYC STREET SWEEPER,NYC STREET SWEEPER,Vehicles & RC,,,DARON,DARON,830715944678,830715944678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CITY BUS,CITY BUS,CITY BUS,CITY BUS,Vehicles & RC,,,DARON,DARON,830715944685,830715944685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#RT28137,STATEN ISLAND FERRY,STATEN ISLAND FERRY,STATEN ISLAND FERRY,STATEN ISLAND FERRY,Vehicles & RC,,,DARON,DARON,830715946382,830715946382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY28100-2,NYPD MOTORIZED SUV WITH LIGHTS & SOUNDS,NYPD MOTORIZED SUV WITH LIGHTS & SOUNDS,NYPD MOTORIZED SUV WITH LIGHTS & SOUNDS,NYPD MOTORIZED SUV WITH LIGHTS & SOUNDS,Vehicles & RC,,,DARON,DARON,830715948416,830715948416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT187215,CHEVRON GAS STATION,CHEVRON GAS STATION,CHEVRON GAS STATION,CHEVRON GAS STATION,Vehicles & RC,,,DARON,DARON,830715948447,830715948447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT2818,CHEVRON GIFT PACK,CHEVRON GIFT PACK,CHEVRON GIFT PACK,CHEVRON GIFT PACK,Vehicles & RC,,,DARON,DARON,830715948485,830715948485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY73337,NEW YORK CITY TAXI 1/24,NEW YORK CITY TAXI 1/24,NEW YORK CITY TAXI 1/24,NEW YORK CITY TAXI 1/24,Vehicles & RC,,,DARON,DARON,830715948515,830715948515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8452,MTA ARTICULATED BUS SMALL,MTA ARTICULATED BUS SMALL,MTA ARTICULATED BUS SMALL,MTA ARTICULATED BUS SMALL,Vehicles & RC,,,DARON,DARON,830715954516,830715954516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RD930C,STUNT R/C,STUNT R/C,STUNT R/C,STUNT R/C,Vehicles & RC,,,DARON,DARON,830715955346,830715955346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8953T,NYC TAXI,NYC TAXI,NYC TAXI,NYC TAXI,Vehicles & RC,,,DARON,DARON,830715956053,830715956053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY71693,NYPD DODGE CHARGER,NYPD DODGE CHARGER,NYPD DODGE CHARGER,NYPD DODGE CHARGER,Vehicles & RC,,,DARON,DARON,830715957104,830715957104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8615,NYPD MIGHTY POLICE CAR W/LIGHT & SOUND,NYPD MIGHTY POLICE CAR W/LIGHT & SOUND,NYPD MIGHTY POLICE CAR W/LIGHT & SOUND,NYPD MIGHTY POLICE CAR W/LIGHT & SOUND,Vehicles & RC,,,DARON,DARON,830715958231,830715958231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RT8735,FDNY MIGHTY FIRE TRUCK W /LIGHT & SOUND,FDNY MIGHTY FIRE TRUCK W /LIGHT & SOUND,FDNY MIGHTY FIRE TRUCK W /LIGHT & SOUND,FDNY MIGHTY FIRE TRUCK W /LIGHT & SOUND,Vehicles & RC,,,DARON,DARON,830715958255,830715958255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NR20405B,SPACE ADVENTURE SPACE STATION,SPACE ADVENTURE SPACE STATION,SPACE ADVENTURE SPACE STATION,SPACE ADVENTURE SPACE STATION,Vehicles & RC,,,DARON,DARON,830715958330,830715958330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NR20405C,"SPACE ADVENTURE,LUNAR ROVER","SPACE ADVENTURE,LUNAR ROVER","SPACE ADVENTURE,LUNAR ROVER","SPACE ADVENTURE,LUNAR ROVER",Vehicles & RC,,,DARON,DARON,830715958347,830715958347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NR20405D,SPACE ADVENTURE SATURN V MOD,SPACE ADVENTURE SATURN V MOD,SPACE ADVENTURE SATURN V MOD,SPACE ADVENTURE SATURN V MOD,Vehicles & RC,,,DARON,DARON,830715958354,830715958354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MUSTANG RUNAWAY,MUSTANG RUNAWAY,MUSTANG RUNAWAY,MUSTANG RUNAWAY,Vehicles & RC,,,DARON,DARON,830715958408,830715958408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#RD009,AIR FORCE ONE RC,AIR FORCE ONE RC,AIR FORCE ONE RC,AIR FORCE ONE RC,Vehicles & RC,,,DARON,DARON,830715959863,830715959863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RW820,MUSTANG P51 RUNWAY,MUSTANG P51 RUNWAY,MUSTANG P51 RUNWAY,MUSTANG P51 RUNWAY,Vehicles & RC,,,DARON,DARON,8307158958408,8307158958408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
