Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/JQBKAJQBKAJQBKAP_9k_a3a800b7-a86c-4f42-a032-cbffd9e114d9.jpg,,Kindervelt Bedroom Set,Kindervelt Bedroom Set,Kindervelt Bedroom Set,Kindervelt Bedroom Set,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158869,731716158869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/pM60UUVZFBRRRQB_9k_a71b0660-6f05-4e81-b06c-56aef633f200.jpg,KV136,Kindervelt Brother\Sister,Kindervelt Brother\Sister,Kindervelt Brother\Sister,Kindervelt Brother\Sister,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158302,731716158302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/QBAEAQBAEAQBAEA_9k_a08735f0-2ad4-4eb6-a616-609ad2dfd6ac.jpg,KV108,Kindervelt Totty\Momy,Kindervelt Totty\Momy,Kindervelt Totty\Momy,Kindervelt Totty\Momy,Figures,others,Figure Playsets,Kindervelt,Kindervelt,604015674234,604015674234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/3_0d50d528-927f-4e4e-b4bd-1939bbacf706_400x.png?v=1683150048,KV110,KINDER VELT VOLUNTEER PACK,KINDER VELT VOLUNTEER PACK,KINDER VELT VOLUNTEER PACK,KINDER VELT VOLUNTEER PACK,Figures,others,Figure Playsets,Kindervelt,Kindervelt,604015673947,604015673947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/32_400x.png?v=1743621075,KV109A,KINDERVELT BUCKET #1,KINDERVELT BUCKET #1,KINDERVELT BUCKET #1,KINDERVELT BUCKET #1,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716150917,731716150917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/578dd92f-63b0-46d8-87a3-816a28c68fe1_400x.png?v=1763654740,KV120,Kindervelt Dollhouse,Kindervelt Dollhouse,Kindervelt Dollhouse,Kindervelt Dollhouse,Figures,others,Figure Playsets,Kindervelt,Kindervelt,756542319925,756542319925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/Box18_400x.jpg?v=1704398814,KVW01,Kinder Wheels By Kindervelt Motorcade Set (8 pce Set),Kinder Wheels By Kindervelt Motorcade Set (8 pce Set),Kinder Wheels By Kindervelt Motorcade Set (8 pce Set),Kinder Wheels By Kindervelt Motorcade Set (8 pce Set),Figures,others,Figure Playsets,Kindervelt,Kindervelt,696168619873,696168619873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/kv101_400x.jpg?v=1736972123,KV101,Kindervelt Chosson and Kallah,Kindervelt Chosson and Kallah,Kindervelt Chosson and Kallah,Kindervelt Chosson and Kallah,Figures,others,Figure Playsets,Kindervelt,Kindervelt,604015674227,604015674227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/kv129_1a911d06-abc2-4c1f-8d54-52c4ff08ef4a_400x.jpg?v=1735851696,KV129,Kindervelt Purim Set,Kindervelt Purim Set,Kindervelt Purim Set,Kindervelt Purim Set,Figures,others,Figure Playsets,Kindervelt,Kindervelt,731716158258,731716158258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/kv144_400x.jpg?v=1694722818,KV144,KINDER VELT SCHOOL BUS,KINDER VELT SCHOOL BUS,KINDER VELT SCHOOL BUS,KINDER VELT SCHOOL BUS,Figures,others,Figure Playsets,Kindervelt,Kindervelt,696168620176,696168620176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/kv145_400x.jpg?v=1736188342,KV145,KINDER VELT SHOPPING SET,KINDER VELT SHOPPING SET,KINDER VELT SHOPPING SET,KINDER VELT SHOPPING SET,Figures,others,Figure Playsets,Kindervelt,Kindervelt,696168620213,696168620213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
