Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,ERASABLE PEN,ERASABLE PEN,ERASABLE PEN,ERASABLE PEN,Others,Writing Supplies,BAZIC,BAZIC,764608170649,764608170649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.5 LED 3 PACK,.5 LED 3 PACK,.5 LED 3 PACK,.5 LED 3 PACK,Others,Writing Supplies,BAZIC,BAZIC,764608007938,764608007938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10 color index tabs,10 color index tabs,10 color index tabs,10 color index tabs,Others,Binders & Dividers,BAZIC,BAZIC,764608031070,764608031070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1OO ENVELOPES 9.2X16.5cm,1OO ENVELOPES 9.2X16.5cm,1OO ENVELOPES 9.2X16.5cm,1OO ENVELOPES 9.2X16.5cm,Others,Paper & Folders ,BAZIC,BAZIC,764608005729,764608005729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22X28 POSTER MET. GOLD,22X28 POSTER MET. GOLD,22X28 POSTER MET. GOLD,22X28 POSTER MET. GOLD,Others,Paper & Folders,BAZIC,BAZIC,764608054185,764608054185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ABC LABELS,ABC LABELS,ABC LABELS,ABC LABELS,Others,Paper & Folders,BAZIC,BAZIC,764608038031,764608038031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALPHABET,ALPHABET,ALPHABET,ALPHABET,Others,Writing Supplies,BAZIC,BAZIC,764608005484,764608005484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"ALPHABET 1"" STICKERS","ALPHABET 1"" STICKERS","ALPHABET 1"" STICKERS","ALPHABET 1"" STICKERS",Others,Writing Supplies,BAZIC,BAZIC,764608038253,764608038253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALPHABETH 1'' TICKERS.,ALPHABETH 1'' TICKERS.,ALPHABETH 1'' TICKERS.,ALPHABETH 1'' TICKERS.,Others,Paper & Folders,BAZIC,BAZIC,764608038246,764608038246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASSORTED COLOR FOIL STAR LAB,ASSORTED COLOR FOIL STAR LAB,ASSORTED COLOR FOIL STAR LAB,ASSORTED COLOR FOIL STAR LAB,Others,Paper & Folders,BAZIC,BAZIC,764608038048,764608038048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BASIC KEY HOLDER.,BASIC KEY HOLDER.,BASIC KEY HOLDER.,BASIC KEY HOLDER.,Others,Paper & Folders,BAZIC,BAZIC,764608040010,764608040010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BASIC SKYLAR,BASIC SKYLAR,BASIC SKYLAR,BASIC SKYLAR,Others,Writing Supplies,BAZIC,BAZIC,764608170366,764608170366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bazic #6 3/4 Self-Seal Security Envelope,Bazic #6 3/4 Self-Seal Security Envelope,Bazic #6 3/4 Self-Seal Security Envelope,Bazic #6 3/4 Self-Seal Security Envelope,Others,Paper & Folders ,BAZIC,BAZIC,764608005736,764608005736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5049,Bazic 5049- 24 10 Security Envelope with Gummed Closure- Pack of 24,Bazic 5049- 24 10 Security Envelope with Gummed Closure- Pack of 24,Bazic 5049- 24 10 Security Envelope with Gummed Closure- Pack of 24,Bazic 5049- 24 10 Security Envelope with Gummed Closure- Pack of 24,Others,Paper & Folders ,BAZIC,BAZIC,764608050491,764608050491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAZIC 55 WHITE ENVELOPES,BAZIC 55 WHITE ENVELOPES,BAZIC 55 WHITE ENVELOPES,BAZIC 55 WHITE ENVELOPES,Others,Paper & Folders ,BAZIC,BAZIC,764608082010,764608082010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAZIC 65 WHITE ENVELOPES,BAZIC 65 WHITE ENVELOPES,BAZIC 65 WHITE ENVELOPES,BAZIC 65 WHITE ENVELOPES,Others,Paper & Folders ,BAZIC,BAZIC,764608082003,764608082003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAZIC TRADING CARD HOLDER,BAZIC TRADING CARD HOLDER,BAZIC TRADING CARD HOLDER,BAZIC TRADING CARD HOLDER,Others,Paper & Folders ,BAZIC,BAZIC,764608031087,764608031087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5046,BAZIC White Envelope #6 3/4 Gummed Seal 3 5/8 X 6 1/2 Mailing Envelopes 100-Count,BAZIC White Envelope #6 3/4 Gummed Seal 3 5/8 X 6 1/2 Mailing Envelopes 100-Count,BAZIC White Envelope #6 3/4 Gummed Seal 3 5/8 X 6 1/2 Mailing Envelopes 100-Count,BAZIC White Envelope #6 3/4 Gummed Seal 3 5/8 X 6 1/2 Mailing Envelopes 100-Count,Others,Paper & Folders ,BAZIC,BAZIC,764608050460,764608050460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,box cutter,box cutter,box cutter,box cutter,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608001127,764608001127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CERAMICS,CERAMICS,CERAMICS,CERAMICS,Others,Writing Supplies,BAZIC,BAZIC,764608007907,764608007907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CODING LABELS,CODING LABELS,CODING LABELS,CODING LABELS,Others,Paper & Folders,BAZIC,BAZIC,764608038079,764608038079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIVISION FLASHCARDS,DIVISION FLASHCARDS,DIVISION FLASHCARDS,DIVISION FLASHCARDS,Others,Writing Supplies,BAZIC,BAZIC,764608005354,764608005354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FASTENERS,FASTENERS,FASTENERS,FASTENERS,Others,"Staplers, Scissors & Hole Punchers",BAZIC,BAZIC,764608002513,764608002513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLASH CARDS,FLASH CARDS,FLASH CARDS,FLASH CARDS,Others,Paper & Folders ,BAZIC,BAZIC,764608005323,764608005323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLASH CARDS,FLASH CARDS,FLASH CARDS,FLASH CARDS,Others,Paper & Folders ,BAZIC,BAZIC,764608005491,764608005491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLASHCARD,FLASHCARD,FLASHCARD,FLASHCARD,Others,Writing Supplies,BAZIC,BAZIC,764608005330,764608005330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3125,INDEX BOX 3X5,INDEX BOX 3X5,INDEX BOX 3X5,INDEX BOX 3X5,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608031254,764608031254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INDEX CARD CASE,INDEX CARD CASE,INDEX CARD CASE,INDEX CARD CASE,Others,Paper & Folders ,BAZIC,BAZIC,764608031827,764608031827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Index Cards 100 Sheets,Index Cards 100 Sheets,Index Cards 100 Sheets,Index Cards 100 Sheets,Others,Paper & Folders ,BAZIC,BAZIC,764608005200,764608005200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,key holder,key holder,key holder,key holder,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608040027,764608040027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KEY TAG WITH LABEL WINDOW 4003,KEY TAG WITH LABEL WINDOW 4003,KEY TAG WITH LABEL WINDOW 4003,KEY TAG WITH LABEL WINDOW 4003,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608040034,764608040034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LABELS,LABELS,LABELS,LABELS,Others,Paper & Folders,BAZIC,BAZIC,764608038024,764608038024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LARGE UTILITY BOX,LARGE UTILITY BOX,LARGE UTILITY BOX,LARGE UTILITY BOX,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608008508,764608008508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Magnetic Mirror,Magnetic Mirror,Magnetic Mirror,Magnetic Mirror,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608013014,764608013014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGNIFIER,MAGNIFIER,MAGNIFIER,MAGNIFIER,Others,Erasers & Rulers,BAZIC,BAZIC,764608027073,764608027073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MATH TOOL SET,MATH TOOL SET,MATH TOOL SET,MATH TOOL SET,Others,Erasers & Rulers,BAZIC,BAZIC,764608004524,764608004524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MATH TOOL SET,MATH TOOL SET,MATH TOOL SET,MATH TOOL SET,Others,Erasers & Rulers,BAZIC,BAZIC,764608004517,764608004517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIXING PALETTE,MIXING PALETTE,MIXING PALETTE,MIXING PALETTE,Others,Coloring Supplies,BAZIC,BAZIC,764608039991,764608039991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MULTIPLICATION FLASH CARDS,MULTIPLICATION FLASH CARDS,MULTIPLICATION FLASH CARDS,MULTIPLICATION FLASH CARDS,Others,Paper & Folders ,BAZIC,BAZIC,764608005347,764608005347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NUMBER FLASH CARDS,NUMBER FLASH CARDS,NUMBER FLASH CARDS,NUMBER FLASH CARDS,Others,Paper & Folders ,BAZIC,BAZIC,764608005446,764608005446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pack of rules,pack of rules,pack of rules,pack of rules,Others,Erasers & Rulers,BAZIC,BAZIC,764608003367,764608003367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLASTIC ENVELOPE,PLASTIC ENVELOPE,PLASTIC ENVELOPE,PLASTIC ENVELOPE,Others,Paper & Folders ,BAZIC,BAZIC,764608031056,764608031056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLASTIC ENVELOPE,PLASTIC ENVELOPE,PLASTIC ENVELOPE,PLASTIC ENVELOPE,Others,Paper & Folders ,BAZIC,BAZIC,764608031667,764608031667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POASTER BORD 22X18 FLU. PINK,POASTER BORD 22X18 FLU. PINK,POASTER BORD 22X18 FLU. PINK,POASTER BORD 22X18 FLU. PINK,Others,Paper & Folders,BAZIC,BAZIC,764608050316,764608050316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POLY STRING ENVELOPE,POLY STRING ENVELOPE,POLY STRING ENVELOPE,POLY STRING ENVELOPE,Others,Paper & Folders ,BAZIC,BAZIC,764608031193,764608031193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3198,POLY STRING ENVELOPE 2PK,POLY STRING ENVELOPE 2PK,POLY STRING ENVELOPE 2PK,POLY STRING ENVELOPE 2PK,Others,Paper & Folders ,BAZIC,BAZIC,764608031988,764608031988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3810,REINFORCEMENTS,REINFORCEMENTS,REINFORCEMENTS,REINFORCEMENTS,Others,"Staplers, Scissors & Hole Punchers ",BAZIC,BAZIC,764608038109,764608038109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REPORT COVER,REPORT COVER,REPORT COVER,REPORT COVER,Others,Paper & Folders,BAZIC,BAZIC,764608031704,764608031704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUND MAGNIFIER COLORS,ROUND MAGNIFIER COLORS,ROUND MAGNIFIER COLORS,ROUND MAGNIFIER COLORS,Others,Erasers & Rulers,BAZIC,BAZIC,764608027134,764608027134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RULED INDEX CARDS 3X5,RULED INDEX CARDS 3X5,RULED INDEX CARDS 3X5,RULED INDEX CARDS 3X5,Others,Paper & Folders ,BAZIC,BAZIC,64608005163,64608005163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCHOOL KEY TAG,SCHOOL KEY TAG,SCHOOL KEY TAG,SCHOOL KEY TAG,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608040041,764608040041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seal labels,seal labels,seal labels,seal labels,Others,Paper & Folders,BAZIC,BAZIC,764608038147,764608038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SECURITY ENVELOPES,SECURITY ENVELOPES,SECURITY ENVELOPES,SECURITY ENVELOPES,Others,Paper & Folders ,BAZIC,BAZIC,764608005750,764608005750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SECURITY ENVELOPS,SECURITY ENVELOPS,SECURITY ENVELOPS,SECURITY ENVELOPS,Others,Paper & Folders ,BAZIC,BAZIC,764608050668,764608050668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SECURITY ENVOLOPES,SECURITY ENVOLOPES,SECURITY ENVOLOPES,SECURITY ENVOLOPES,Others,Paper & Folders ,BAZIC,BAZIC,764608050682,764608050682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STICKERS,STICKERS,STICKERS,STICKERS,Others,Glue & Tape ,BAZIC,BAZIC,764608038215,764608038215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,stickers,stickers,stickers,stickers,Others,Glue & Tape ,BAZIC,BAZIC,764608038222,764608038222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STICKERS,STICKERS,STICKERS,STICKERS,Others,Glue & Tape ,BAZIC,BAZIC,764608038277,764608038277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,stickers,stickers,stickers,stickers,Others,Glue & Tape ,BAZIC,BAZIC,764608038611,764608038611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STICKERS,STICKERS,STICKERS,STICKERS,Others,Glue & Tape ,BAZIC,BAZIC,764608038642,764608038642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,stickers,stickers,stickers,stickers,Others,Glue & Tape ,BAZIC,BAZIC,764608038604,764608038604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TWO TONE DOCUMENT CASE,TWO TONE DOCUMENT CASE,TWO TONE DOCUMENT CASE,TWO TONE DOCUMENT CASE,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608031803,764608031803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,undated desk calendar,undated desk calendar,undated desk calendar,undated desk calendar,Others,Calculator ,BAZIC,BAZIC,764608005996,764608005996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UTILITY BOX,UTILITY BOX,UTILITY BOX,UTILITY BOX,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608008416,764608008416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UTILITY BOX,UTILITY BOX,UTILITY BOX,UTILITY BOX,Others,Backpacks & Pencil Cases,BAZIC,BAZIC,764608008461,764608008461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHITE ADDRESS LABLES,WHITE ADDRESS LABLES,WHITE ADDRESS LABLES,WHITE ADDRESS LABLES,Others,"Staplers, Scissors & Hole Punchers ",BAZIC,BAZIC,764608038185,764608038185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHITE ENVELOPE #10,WHITE ENVELOPE #10,WHITE ENVELOPE #10,WHITE ENVELOPE #10,Others,Paper & Folders ,BAZIC,BAZIC,764608050675,764608050675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHITE ENVELOPE #6,WHITE ENVELOPE #6,WHITE ENVELOPE #6,WHITE ENVELOPE #6,Others,Paper & Folders ,BAZIC,BAZIC,764608050651,764608050651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHITE ENVELOPES,WHITE ENVELOPES,WHITE ENVELOPES,WHITE ENVELOPES,Others,Paper & Folders ,BAZIC,BAZIC,764608050477,764608050477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3805,WHITE LABELS,WHITE LABELS,WHITE LABELS,WHITE LABELS,Others,"Staplers, Scissors & Hole Punchers ",BAZIC,BAZIC,764608038055,764608038055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3808,WHITE ROUND LABELS,WHITE ROUND LABELS,WHITE ROUND LABELS,WHITE ROUND LABELS,Others,"Staplers, Scissors & Hole Punchers ",BAZIC,BAZIC,764608038086,764608038086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3152,zip envelope,zip envelope,zip envelope,zip envelope,Others,Paper & Folders ,BAZIC,BAZIC,764608031520,764608031520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZIP ENVELOPE,ZIP ENVELOPE,ZIP ENVELOPE,ZIP ENVELOPE,Others,Paper & Folders ,BAZIC,BAZIC,764608031889,764608031889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
