Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,HORN,HORN,HORN,HORN,Others,Sports & Active Play,Rhode Island,Rhode Island,97138760319,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BALL,BALL,BALL,BALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138748058,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROLL LAND YARN 100 YARDS,ROLL LAND YARN 100 YARDS,ROLL LAND YARN 100 YARDS,ROLL LAND YARN 100 YARDS,Others,Sports & Active Play,Rhode Island,Rhode Island,97138730381,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUPER FLYING DISC,SUPER FLYING DISC,SUPER FLYING DISC,SUPER FLYING DISC,Others,Sports & Active Play,Rhode Island,Rhode Island,97138729064,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BOUNCY CLAY,BOUNCY CLAY,BOUNCY CLAY,BOUNCY CLAY,Others,Sports & Active Play,Rhode Island,Rhode Island,97138695338,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOCCER BALL,SOCCER BALL,SOCCER BALL,SOCCER BALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138655516,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMALL BASKETBALL,SMALL BASKETBALL,SMALL BASKETBALL,SMALL BASKETBALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138654687,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROCKET DART,ROCKET DART,ROCKET DART,ROCKET DART,Others,Sports & Active Play,Rhode Island,Rhode Island,97138650184,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BLACKBOARD AND CHALK SET,BLACKBOARD AND CHALK SET,BLACKBOARD AND CHALK SET,BLACKBOARD AND CHALK SET,Others,Sports & Active Play,Rhode Island,Rhode Island,97138645661,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WOODEN HANDLE JUMP ROPE,WOODEN HANDLE JUMP ROPE,WOODEN HANDLE JUMP ROPE,WOODEN HANDLE JUMP ROPE,Others,Sports & Active Play,Rhode Island,Rhode Island,97138631565,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BASKET BALL,BASKET BALL,BASKET BALL,BASKET BALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138614469,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUMP ROPE,JUMP ROPE,JUMP ROPE,JUMP ROPE,Others,Sports & Active Play,Rhode Island,Rhode Island,97138610676,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BUBBLES 12 PACK,BUBBLES 12 PACK,BUBBLES 12 PACK,BUBBLES 12 PACK,Others,Sports & Active Play,Rhode Island,Rhode Island,97138610669,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BOOMERANG,BOOMERANG,BOOMERANG,BOOMERANG,Others,Sports & Active Play,Rhode Island,Rhode Island,97138600899,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUMP ROPE,JUMP ROPE,JUMP ROPE,JUMP ROPE,Others,Sports & Active Play,Rhode Island,Rhode Island,97138600813,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WATER GUN,WATER GUN,WATER GUN,WATER GUN,Others,Sports & Active Play,Rhode Island,Rhode Island,97138600585,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLYING SAUCER,FLYING SAUCER,FLYING SAUCER,FLYING SAUCER,Others,Sports & Active Play,Rhode Island,Rhode Island,97138600523,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SB-BASK5,BASKETBALL,BASKETBALL,BASKETBALL,BASKETBALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138971418,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BA-COMRI,Comet Ribbon Ball,Comet Ribbon Ball,Comet Ribbon Ball,Comet Ribbon Ball,Others,Sports & Active Play,Rhode Island,Rhode Island,97138974952,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LA-ROCSE,Rocket Balloon 20pk,Rocket Balloon 20pk,Rocket Balloon 20pk,Rocket Balloon 20pk,Others,Sports & Active Play,Rhode Island,Rhode Island,97138961334,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"21.5"" Baseball Bat Set","21.5"" Baseball Bat Set","21.5"" Baseball Bat Set","21.5"" Baseball Bat Set",Others,Sports & Active Play,Rhode Island,Rhode Island,97138941602,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pickleball Practice Set,Pickleball Practice Set,Pickleball Practice Set,Pickleball Practice Set,Others,Sports & Active Play,Rhode Island,Rhode Island,97138957658,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GW-BALB5,"(T) 5"" Ball Launcher","(T) 5"" Ball Launcher","(T) 5"" Ball Launcher","(T) 5"" Ball Launcher",Others,Sports & Active Play,Rhode Island,Rhode Island,97138913173,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GA-SLAGA,"(T) 8.5"" Sports Slap Games","(T) 8.5"" Sports Slap Games","(T) 8.5"" Sports Slap Games","(T) 8.5"" Sports Slap Games",Others,Sports & Active Play,Rhode Island,Rhode Island,97138725141,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CA-SPI14,"14"" Jumbo Ice Cream Launcher","14"" Jumbo Ice Cream Launcher","14"" Jumbo Ice Cream Launcher","14"" Jumbo Ice Cream Launcher",Others,Sports & Active Play,Rhode Island,Rhode Island,97138782328,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TY-SUPSA,SUPER SAUCER LAUNCHER,SUPER SAUCER LAUNCHER,SUPER SAUCER LAUNCHER,SUPER SAUCER LAUNCHER,Others,Sports & Active Play,Rhode Island,Rhode Island,97138901910,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIP BALL,SKIP BALL,SKIP BALL,SKIP BALL,Others,Sports & Active Play,Rhode Island,Rhode Island,97138895004,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BU-TOUCH,Touchable Bubbles,Touchable Bubbles,Touchable Bubbles,Touchable Bubbles,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138657428,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Water Game,Water Game,Water Game,Water Game,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138757449,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WATER BLASTER,WATER BLASTER,WATER BLASTER,WATER BLASTER,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138906496,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MINI WATER THING,MINI WATER THING,MINI WATER THING,MINI WATER THING,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138632937,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BEACHCOMBER,BEACHCOMBER,BEACHCOMBER,BEACHCOMBER,Others,Water & Summer Fun,Rhode Island,Rhode Island,97138610201,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TLN KDGSH,KIDS GARDEN SHOVEL (6PCS /CASE),KIDS GARDEN SHOVEL (6PCS /CASE),KIDS GARDEN SHOVEL (6PCS /CASE),KIDS GARDEN SHOVEL (6PCS /CASE),Others,Winter,Rhode Island,Rhode Island,97138963345,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TLN-KDPBR,KIDS PUSH BROOM (6PCS/CASE),KIDS PUSH BROOM (6PCS/CASE),KIDS PUSH BROOM (6PCS/CASE),KIDS PUSH BROOM (6PCS/CASE),Others,Winter,Rhode Island,Rhode Island,97138963352,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TLN-KDGRA,KIDS GARDEN RAKE (6PCS/CASE),KIDS GARDEN RAKE (6PCS/CASE),KIDS GARDEN RAKE (6PCS/CASE),KIDS GARDEN RAKE (6PCS/CASE),Others,Winter,Rhode Island,Rhode Island,97138963338,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-PENSH,10 COLOUR PEN,10 COLOUR PEN,10 COLOUR PEN,10 COLOUR PEN,Others,Writing Supplies,Rhode Island,Rhode Island,97138661531,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JK-DISTU,DISAPPEARING INK,DISAPPEARING INK,DISAPPEARING INK,DISAPPEARING INK,Others,Writing Supplies,Rhode Island,Rhode Island,97138635730,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DISAPPEARING INK BLASTERS,DISAPPEARING INK BLASTERS,DISAPPEARING INK BLASTERS,DISAPPEARING INK BLASTERS,Others,Writing Supplies,Rhode Island,Rhode Island,97138944870,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JK-DISIN,DISAPPEARING INK,DISAPPEARING INK,DISAPPEARING INK,DISAPPEARING INK,Others,Writing Supplies,Rhode Island,Rhode Island,97138618085,9.71E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
